---
# Velocity gradient along pathline with the following settings:
#   nsteps: 3116
#   ictrl:  7
#   eqincr: 0.02
#   temp:   298

schema:
  delimiter: ' '
  missing: '-'
  fields:
    - name: step
      type: integer
    - name: L11
      type: float
    - name: L12
      type: float
    - name: L13
      type: float
    - name: L21
      type: float
    - name: L22
      type: float
    - name: L23
      type: float
    - name: L31
      type: float
    - name: L32
      type: float
    - name: L33
      type: float
    - name: tincr
      type: float
---
step L11 L12 L13 L21 L22 L23 L31 L32 L33 tincr
1077 0.0002348733903245785 -0.0003640208224945581 0.00020226397943101906 0.0006422979722631401 -2.389946754406489e-05 0.00032933630336096044 -0.0018696753839133533 0.0005262828074658547 -0.00026164426526383206 -2.5
1078 0.00021640438145198454 -0.000345090548612616 0.000189428137860713 0.0006838240061724566 9.178162739900556e-05 0.00026643173423376935 -0.0019114514770868858 0.00042036339172940514 -0.0002078171578864415 -2.5
1079 0.00018743216334713483 -0.0003407766728786729 0.0001832024353528942 0.0006897257332757348 9.022198859667685e-05 0.0002682284540626816 -0.0019225092312845386 0.0004210944339269891 -0.00021127338541341022 -2.5
1080 0.00015821656667086827 -0.00033632491356419336 0.0001770922504462138 0.0006954108361590083 8.821948598164355e-05 0.0002701596230238755 -0.0019336007003839173 0.00042281444026611315 -0.00021475792575260754 -2.5
1081 0.0001290918742932461 -0.00033193283892431365 0.00017096084946967532 0.000701577063329185 8.612197394886735e-05 0.00027207069989904184 -0.0019447531357688853 0.00042433712584662403 -0.00021835430665250648 -2.5
1082 9.992937470074291e-05 -0.0003276099942282077 0.00016485648164659358 0.0007076306790223707 8.395266871106832e-05 0.0002742456225798768 -0.0019560818519070255 0.0004261102171121505 -0.00022184407824839766 -2.5
1083 7.078720464369417e-05 -0.0003233306656121376 0.00015859748936300854 0.0007139132964941847 8.310533419593823e-05 0.00027676109165627793 -0.0019674831574986998 0.00042671709892519455 -0.00022573522927794032 -2.5
1084 4.556146168963473e-05 -0.00030595848360493984 0.00016140334281634713 0.0007188801405632917 8.507930238189883e-05 0.00028074751744791224 -0.0019767913275345124 0.00045766077210690915 -0.00021117191365052358 -2.5
1085 2.0461161306872837e-05 -0.00030219012840303157 0.00015628516169789917 0.0007235403806691535 8.339424989720628e-05 0.00028227372381526715 -0.001986641303310049 0.0004587738963069343 -0.00021489469444344652 -2.5
1086 1.008892070779504e-05 -0.0002455032262626687 0.00012258040442940507 0.0007680420917342742 0.00023407968584555493 0.00020469422773944086 -0.002023773213583029 0.00035950929994566904 -0.00016391539195716764 -2.5
1087 -1.416968851170455e-05 -0.00024121695042070003 0.00011759494134231741 0.0007639260540651785 0.00023040034568313413 0.00020405890326504882 -0.0020301931235181176 0.00036049461530774485 -0.00016709055897664893 -2.5
1088 -3.863330297387519e-05 -0.0002376120233430668 0.00011232549693517639 0.000760668296069682 0.0002302680871784933 0.00020373520145956247 -0.0020366956164748775 0.00036079896602978797 -0.00016958334459571574 -2.5
1089 -6.310363556412616e-05 -0.00023404160762734941 0.00010724117957513899 0.0007567855692554362 0.00022988381149918004 0.0002033882423517246 -0.0020435229334722265 0.0003615457144901731 -0.00017195399596308755 -2.5
1090 -8.76627933239914e-05 -0.0002304524611108062 0.00010220683145271804 0.0007528059638397037 0.00022970123093670654 0.00020399580355707052 -0.0020503048748237683 0.0003622006460783746 -0.0001743466192721197 -2.5
1091 -0.00011231599233090648 -0.00022693788144866926 9.720052437614363e-05 0.0007491265962507767 0.00022955063651841198 0.00020110217424094788 -0.0020571181645916083 0.0003628035119282451 -0.00017700403750338186 -2.5
1092 -0.0001370165909950903 -0.00022338117677865745 9.207373173343777e-05 0.0007450041731709025 0.00022870010009852363 0.00020259042700314055 -0.0020657281679543815 0.0003634924524536952 -0.0001793556561821017 -2.5
1093 -0.00015192175788292727 -0.0002214667851634281 4.291743992082626e-05 0.0007492943544483166 0.00022812316627989062 0.00017093600513009893 -0.0021004851347683614 0.00036867769687208384 -4.221204766064234e-05 -2.5
1094 -0.00017658310443588793 -0.00021766736340213854 3.75476239856451e-05 0.0007450521931564869 0.00022655543264081911 0.0001665853660083966 -0.002105047194097745 0.00036902641629545227 -4.452230082062773e-05 -2.5
1095 -0.00018278828906804568 -0.00018369679428905934 -1.3847654345619684e-05 0.0007638931085706196 0.00028573010399500325 8.936757103040956e-05 -0.002133574980905956 0.00027848376095266026 3.013198696278504e-05 -2.5
1096 -0.00020534084708930642 -0.0001800578585744632 -1.954072504715166e-05 0.0007591222877872679 0.00028348597874693353 8.79325976254028e-05 -0.002131109256133133 0.00027712332719089406 3.0082476182302246e-05 -2.5
1097 -0.00022793031002697937 -0.00017689368208929367 -2.4224979442820458e-05 0.0007546049288034497 0.00028356446110197007 8.771022921868544e-05 -0.0021285810092834465 0.00027616940414136213 3.05536110720877e-05 -2.5
1098 -0.0002506569902009394 -0.00017362297039969304 -2.9300858878651245e-05 0.0007500369529806699 0.0002834779362291947 8.629278651856999e-05 -0.002126104164803208 0.00027494966961653407 3.093173266928196e-05 -2.5
1099 -0.00027337743261268146 -0.00017043920190829755 -3.3994122996626725e-05 0.0007454929666135621 0.00028351792451077946 8.526712094274751e-05 -0.0021236846638767286 0.0002738239563912652 3.0486772821014847e-05 -2.5
1100 -0.00029631638068518035 -0.00016710171218588466 -3.8935820357082306e-05 0.0007410656361192085 0.00028336641450639444 8.448637376047208e-05 -0.002121160081283682 0.0002728265667052516 3.067119166040031e-05 -2.5
1101 -0.00031913413077906504 -0.00016417378272908583 -4.381735401863769e-05 0.0007367454955019935 0.0002833365414181879 8.40147666280386e-05 -0.002118722576731898 0.00027170558016800816 3.074824542941635e-05 -2.5
1102 -0.00034214912353300623 -0.0001616003946610863 -4.8713049848013615e-05 0.000732131515655471 0.0002822434285264826 8.313730754200434e-05 -0.0021162279790089035 0.0002704224935072059 3.085434794860523e-05 -2.5
1103 -0.00034755951286124246 -0.00010460680034458236 -8.153136691561266e-05 0.0007475524606179497 0.0003680514920666833 3.635675357982062e-05 -0.0021300735603986673 0.00020195663624002168 6.769092737546192e-05 -2.5
1104 -0.0003622479246524974 -0.0001027433618785652 -8.459824510105408e-05 0.0007383159216126556 0.00036866534860729517 3.4570199601025096e-05 -0.0021239664734932035 0.00019959497714347276 6.861232524013227e-05 -2.5
1105 -0.0003769043038397489 -0.00010069540333177816 -8.77850807558197e-05 0.0007289633898551635 0.0003693580171939544 3.279816010924276e-05 -0.0021178110734240063 0.00019781968184896966 6.95377200521094e-05 -2.5
1106 -0.00039156460724065127 -9.866944079345938e-05 -9.092810873633772e-05 0.0007183339699432729 0.00037025534353385934 3.0125020917196906e-05 -0.002111709815555622 0.00019611879432595073 7.041256578898514e-05 -2.5
1107 -0.0004073202994288035 -0.00011185734287203354 -0.00010342009919574124 0.0007095632793160408 0.00037729566610717765 3.2161991318688215e-05 -0.0021063153357682197 0.0002253107213547206 8.943433451308631e-05 -2.5
1108 -0.0004236539867558199 -0.00011012807348307351 -0.00010696090136738719 0.0006986908838374614 0.0003783141570981815 2.9764349073110093e-05 -0.002102334893799295 0.0002239393078393551 8.972142864380336e-05 -2.5
1109 -0.00043993538163665844 -0.00010790407501747063 -0.00011053571054287855 0.0006882142975192631 0.0003792087336952999 2.7550309507682493e-05 -0.0020984471293643355 0.00022267939960552918 9.022508601221017e-05 -2.5
1110 -0.00045630320058633397 -0.00010575885433363732 -0.00011414069089088396 0.0006775393234927528 0.0003800839987832355 2.5121028900570158e-05 -0.0020945532298660267 0.00022134649302360703 9.078961854164712e-05 -2.5
1111 -0.0004693053459858751 -9.111685111667433e-05 -0.00012439619209317994 0.0006763913661032155 0.00041288447686671693 3.140735148383951e-06 -0.0021026487996600152 0.00017213068132754594 0.00011584508398413022 -2.5
1112 -0.00048476951627378443 -8.928321384674986e-05 -0.00012754008154162546 0.0006695069775839324 0.0004158570971116912 3.3870627026962e-06 -0.002099625447023449 0.00017161415989938228 0.00011679952229979657 -2.5
1113 -0.0005002734612962538 -8.732752882051643e-05 -0.00013087317426902463 0.000663035044296291 0.000415791470063455 2.027975601771829e-06 -0.0020962243263011582 0.00017039623978941864 0.00011700479167890694 -2.5
1114 -0.0005156046230996562 -8.536242266009934e-05 -0.0001341783299167749 0.000656448063938451 0.0004159799031727514 8.738011454510748e-07 -0.0020929960841087596 0.00016931254116116408 0.00011724879070363333 -2.5
1115 -0.0005310159610951577 -8.3525075164742e-05 -0.0001374246924955149 0.0006499351130314585 0.00041615313878847675 -4.282143638092338e-07 -0.0020897433869136585 0.00016809300807877332 0.00011767023557276803 -2.5
1116 -0.0005464549776567242 -8.163038358094502e-05 -0.00014080558129195793 0.0006433942066427886 0.00041608330800210394 -1.6364942946501575e-06 -0.0020865207772579894 0.0001669945466039049 0.00011779524537309373 -2.5
1117 -0.0005617606702562093 -8.017256825565662e-05 -0.00014392473650352142 0.000636242429025333 0.00041664796457629365 -2.905475636472814e-06 -0.0020821042148725442 0.00016614442844426348 0.0001176731758678544 -2.5
1118 -0.0005771266334087466 -7.920883306221981e-05 -0.00014599617773143196 0.0006294006312007351 0.0004270602409317724 2.3833941164230952e-06 -0.0020776079974265775 0.0001661441546224433 0.00011793933729182095 -2.5
1119 -0.0005934179701750858 -7.759531533434943e-05 -0.00014806431241980606 0.0006177139271725566 0.00043837912626896276 6.98862762616241e-06 -0.0020720719579266256 0.00016653585230334017 0.00011797694338149258 -2.5
1120 -0.0006114365926308063 -7.446081288929985e-05 -0.0001546385534657114 0.000627864325256773 0.0005165103702532495 -3.684320101754911e-05 -0.0020759742047995323 0.00014553892296814932 0.00012818319817241191 -2.5
1121 -0.0006302252078278334 -7.252173232246708e-05 -0.00015826041615669474 0.0006164351401826501 0.0005169446924631399 -3.861941321908421e-05 -0.002075893469086634 0.00014547661458537263 0.00012799830649118415 -2.5
1122 -0.0006497424932379978 -7.061226498052966e-05 -0.00016203434836546292 0.0006040810100198884 0.000517980402691566 -4.608148913399537e-05 -0.0020763150937734153 0.00014526005627830553 0.00012559156189146268 -2.5
1123 -0.0006615301972535123 -6.988832991752068e-05 -0.00019655532761984784 0.0005959681372664107 0.0005188348991209349 -5.415067373331114e-05 -0.0020929023751662173 0.00014773100755783696 0.00020686226134003806 -2.5
1124 -0.0006797172860865328 -6.815610472894999e-05 -0.00019929340928108503 0.0005845554156233817 0.0005197425511179963 -5.555788263845114e-05 -0.002092009193933006 0.00014737902260012105 0.00020680217482511713 -2.5
1125 -0.0006978949101231888 -6.651470666500775e-05 -0.0002028387005112774 0.0005734668366132265 0.0005206912871255432 -5.7879794180490407e-05 -0.002091310544760005 0.00014739752106181423 0.00020600550669076768 -2.5
1126 -0.0007162763913313777 -6.471991198400232e-05 -0.00020648915887645655 0.0005621618322467828 0.0005219042935558895 -5.955640705258838e-05 -0.0020905828428241465 0.00014676557762059 0.00020531772170581184 -2.5
1127 -0.0007346016271017203 -6.330143599571957e-05 -0.00021018784423621284 0.0005512436133417621 0.0005229476728389913 -6.262084881952656e-05 -0.002089873363185166 0.00014642209854122596 0.00020461874351987173 -2.5
1128 -0.0007447535574966946 -3.030377815769995e-05 -0.00023013473744374653 0.0005563641652140512 0.0005933059593553169 -0.00010031686045064993 -0.002107708095767543 5.78441058444201e-05 0.0002517590857884117 -2.5
1129 -0.00076202840957707 -2.83962471042847e-05 -0.00023343676189267165 0.0005433168369417584 0.0005945129362363372 -0.00010271214370236011 -0.002100857478751014 5.560295650472216e-05 0.00025240689197603746 -2.5
1130 -0.0007791239276429439 -3.6997709442829094e-05 -0.00024245883730498007 0.0005313048365698256 0.0005973127367758616 -0.00010387662953946521 -0.0020954901947830636 9.449369886077922e-05 0.0002758776124687309 -2.5
1131 -0.0007960409322829247 -3.55424964444513e-05 -0.00024571353697045725 0.0005196431123525746 0.0005987314771201396 -0.00010535548646261776 -0.002090961574939382 9.371897121592131e-05 0.00027604776625622445 -2.5
1132 -0.0008130915757699954 -3.4060035692842056e-05 -0.0002489750781415605 0.0005069641083737474 0.0005999284298023371 -0.00010767649180002368 -0.002086418212160581 9.267475970397657e-05 0.00027596620079152 -2.5
1133 -0.0008302593865902289 -3.2455935102705026e-05 -0.00025225974451839644 0.0004961529414877656 0.0006013732765511085 -0.00011034311045872165 -0.0020819738191990163 9.164016033321205e-05 0.00027634340642472755 -2.5
1134 -0.0008474687029545896 -3.1037420606953334e-05 -0.00025555360955436244 0.00048460424975732775 0.0006026088861217219 -0.0001124316963671969 -0.0020775204011189733 9.101316004530671e-05 0.0002765193640847714 -2.5
1135 -0.0008648571564967908 -2.9474182911813943e-05 -0.00025890500749435803 0.00047283272338035314 0.0006035284902612453 -0.00011376344497498247 -0.0020731953636632097 9.03081622082828e-05 0.00027672187867926553 -2.5
1136 -0.0008714182326450036 8.660487048361082e-07 -0.0002771394886530681 0.0004736331320670864 0.0006571734914859355 -0.0001436753834859183 -0.0020772589337718643 5.049208909219716e-05 0.00029759878404720324 -2.5
1137 -0.0008816566313465988 1.2496787938091915e-06 -0.0002789568969823828 0.00046085761282590223 0.0006590275273285253 -0.00014726504615234388 -0.0020719893036487444 4.896618439458919e-05 0.0002982567963486922 -2.5
1138 -0.0008920498486524785 2.073864910668602e-06 -0.000280815581881557 0.0004488374464734147 0.0006608918213609394 -0.00014952777717850327 -0.002066449431621759 4.7632304559806134e-05 0.0002987763301491837 -2.5
1139 -0.0009025999791416832 2.599719180590441e-06 -0.00028261571531647484 0.0004356176627382985 0.0006622036001033642 -0.00015197941772011637 -0.002060746011501624 4.6409179444842546e-05 0.0002993541035667058 -2.5
1140 -0.0009130229113072111 3.1748611744778437e-06 -0.00028432276400255745 0.0004230742018452743 0.0006616319314180049 -0.00014993353376201312 -0.002055134476436174 4.5228714165133865e-05 0.0002996955179963835 -2.5
1141 -0.0009244957419378382 -1.735586847552007e-06 -0.00028968581261811714 0.00041053470333530314 0.0006712840285901452 -0.0001544321258638063 -0.002048916425813062 4.45290496477563e-05 0.00030087418657580257 -2.5
1142 -0.0009366103353697496 -7.83726737811871e-07 -0.00029190669128253114 0.00039842110397149096 0.0006699147981085873 -0.0001569049180698781 -0.002042305241487116 4.2838731998830215e-05 0.00030167291150317096 -2.5
1143 -0.000948631542074221 -3.29955108527881e-07 -0.0002941107016676538 0.00038651061703242484 0.0006713528349347587 -0.00015917960798544879 -0.002035701828815958 4.1735004901429766e-05 0.0003025489000272334 -2.5
1144 -0.0009585177419859127 3.595242643436284e-06 -0.0002977317022313805 0.0003820449128277743 0.0006956839619164238 -0.0001732672664501672 -0.00203359990444179 2.9680075707826564e-05 0.00030895721150430463 -2.5
1145 -0.0009680667547065746 4.027309966428135e-06 -0.00029950532746003135 0.0003754688584394254 0.0006955912347147812 -0.00017486035491354199 -0.0020305141705121324 2.8542476120646326e-05 0.00030898427158515546 -2.5
1146 -0.000977685760879779 4.511451717273887e-06 -0.000301241950337772 0.000365410826021714 0.0006965461943077921 -0.0001765023986990464 -0.0020272719598284 2.7491161282728392e-05 0.00030909781537539485 -2.5
1147 -0.0009873990403030447 4.962805307615808e-06 -0.0003030300286098914 0.00035677979287271144 0.0006976331410120608 -0.00017826386858397643 -0.0020240162652780274 2.6392762555156583e-05 0.0003092855235656767 -2.5
1148 -0.0009970634209670807 5.429523410392231e-06 -0.00030475340618061735 0.0003484373015243575 0.000698415280082459 -0.000179877198679651 -0.0020207961793446303 2.529900155067311e-05 0.00030939374517321587 -2.5
1149 -0.0010070223664586252 5.870980086371588e-06 -0.00030663660738335677 0.0003398476984608891 0.0006996682449206916 -0.0001812241720336504 -0.0020173810074094376 2.4149881899804894e-05 0.00030956723605971535 -2.5
1150 -0.0010170520628554175 6.354005806948241e-06 -0.0003075111349807707 0.0003307105247189508 0.0007003750851494535 -0.00018319696959571573 -0.0020140093233890826 2.3514181157201198e-05 0.0003181412621225983 -2.5
1151 -0.0010273565821923413 7.626892178171524e-06 -0.000307590122024861 0.00032333847377913317 0.0007025380493942991 -0.00018449901839890308 -0.0020153728897901475 2.202039542026785e-05 0.000329109523125923 -2.5
